sample_index,Scenario,instructions,cpu-migrations,mem_access_rd,mem_access_wr,cache-misses,L1-icache-loads,dTLB-store-misses
6676,Benign,98734091.0,0.0,27478043.0,24592027.0,1214733.0,161706007.0,130128.0
6677,Attack,6997205810.0,0.0,1399722855.0,1042255060.0,83948860.0,2979138038.0,4771678.0
6678,Attack,22894483220.0,0.0,2297658167.0,499174915.0,141406458.0,6125785923.0,20847831.0
6679,Attack,12126355532.0,1273.0,2151746060.0,1747641986.0,74601042.0,5516736812.0,5169617.0
6680,Benign,384732721.0,0.0,27187189.0,25730939.0,1648705.0,97726543.0,73911.0
6681,Attack,10976031477.0,0.0,2455258183.0,2275458184.0,77110063.0,4436030989.0,2915105.0
6682,Attack,8819288152.0,0.0,1192661206.0,950854342.0,103653752.0,3702053517.0,4320136.0
6683,Attack,22930350292.0,0.0,2235927861.0,795521297.0,137259167.0,6296326323.0,20456393.0
6684,Benign,310984394.0,0.0,19407634.0,17737861.0,2280409.0,198509352.0,85160.0
6685,Attack,10849367441.0,1498.0,2058716354.0,2137507826.0,86615996.0,4604322356.0,5856060.0
6686,Benign,333308638.0,0.0,27569674.0,31139069.0,6659116.0,53106253.0,49187.0
6687,Attack,1393181926.0,0.0,126511583.0,177464123.0,4790879.0,268404627.0,151528.0
6688,Attack,6236646801.0,0.0,1399330919.0,1117525043.0,57478414.0,2322886674.0,4344873.0
6689,Attack,1117133174.0,0.0,122058645.0,124947965.0,1965285.0,517439364.0,878608.0
6690,Attack,5501010457.0,0.0,1301586743.0,1086369692.0,85414816.0,2285925445.0,3188319.0
6691,Attack,3489403119.0,0.0,956081867.0,867987268.0,30839147.0,1478249109.0,1991879.0
6692,Attack,3608757865.0,0.0,755626298.0,620352938.0,13617053.0,1323569371.0,586604.0
6693,Attack,2131786505.0,0.0,429271943.0,356404708.0,16224921.0,828761526.0,1087654.0
6694,Attack,6702472226.0,0.0,1535404756.0,1331926487.0,50570095.0,3510164025.0,2115701.0
6695,Benign,75582108.0,0.0,37040094.0,37935105.0,948761.0,72132296.0,168580.0
6696,Attack,3855165474.0,0.0,1114979954.0,1016717696.0,42964208.0,1927546332.0,2562643.0
6697,Attack,5533722891.0,0.0,1167369420.0,833229249.0,65738921.0,2753159312.0,5376613.0
6698,Attack,22622164599.0,0.0,2212859485.0,621423290.0,136984263.0,5998717008.0,20015884.0
6699,Attack,10551903481.0,1640.0,2237119955.0,2004186135.0,101446432.0,4526761930.0,5887531.0
6700,Attack,22423318497.0,0.0,2359726432.0,596188950.0,137801026.0,6251565147.0,20479988.0
6701,Attack,20217562033.0,0.0,2311352462.0,1000136476.0,150133629.0,6005808078.0,17551767.0
6702,Attack,22129033685.0,0.0,2902257302.0,701426717.0,135461752.0,6218879401.0,21040598.0
6703,Attack,11020314079.0,1549.0,2193573330.0,1999279530.0,98517961.0,5098343756.0,5427625.0
6704,Attack,3111603340.0,0.0,544746401.0,499652076.0,8631407.0,1560278870.0,755054.0
6705,Attack,5614650661.0,0.0,661480603.0,606073329.0,15761209.0,1753325190.0,686406.0
6706,Attack,4498199867.0,0.0,1084976742.0,688288568.0,52699896.0,2005290933.0,3814433.0
6707,Attack,23477121147.0,0.0,2051599091.0,438986520.0,125217781.0,6276998011.0,21686682.0
6708,Benign,98039305.0,0.0,63548637.0,67360409.0,1057110.0,36149834.0,65672.0
6709,Attack,20114332897.0,0.0,2119497439.0,894161113.0,147900124.0,6092244344.0,18817688.0
6710,Attack,4869313608.0,0.0,887415043.0,663543915.0,44950941.0,1732628750.0,3442733.0
6711,Attack,22172494330.0,0.0,2562320672.0,745997345.0,140923768.0,6306475859.0,22035048.0
6712,Attack,21382853856.0,0.0,2200148602.0,528236583.0,135772980.0,6072268141.0,21360812.0
6713,Attack,3784756534.0,0.0,1094208404.0,812336036.0,49159282.0,2176824676.0,2725315.0
6714,Attack,3827524246.0,0.0,392212865.0,412122224.0,8967907.0,1269377224.0,654291.0
6715,Attack,20196992689.0,0.0,2583231036.0,973225952.0,138057018.0,5996836054.0,17379651.0
6716,Attack,2394666697.0,0.0,486539184.0,707111664.0,9000698.0,681780266.0,228427.0
6717,Attack,8406986461.0,0.0,1320976031.0,1077758915.0,63513717.0,3542056460.0,2434957.0
6718,Attack,19980916540.0,0.0,2318228356.0,988478929.0,150993075.0,6183631416.0,19293618.0
6719,Attack,1125395876.0,0.0,211334888.0,283476002.0,3529421.0,541161943.0,239029.0
6720,Attack,1296283847.0,0.0,69179430.0,233662685.0,2999285.0,492857263.0,162124.0
6721,Benign,3056216254.0,0.0,842459130.0,660109434.0,47412652.0,1431700202.0,2406530.0
6722,Attack,22834174466.0,0.0,2551485865.0,575518217.0,136838095.0,6185596377.0,20912684.0
6723,Benign,4904217345.0,0.0,1336831822.0,1014651328.0,64233811.0,2372825131.0,3453817.0
6724,Attack,23594656752.0,0.0,2177314781.0,537868721.0,133157647.0,6108332971.0,20007488.0
6725,Benign,1793595256.0,0.0,580560542.0,399346035.0,24199102.0,971727935.0,1316135.0
6726,Attack,22498114991.0,0.0,2630306445.0,640335249.0,141947707.0,6373899196.0,19849901.0
6727,Attack,5864821765.0,0.0,1126856887.0,858270879.0,48607305.0,2464481105.0,3685746.0
6728,Benign,108947162.0,0.0,159095475.0,119208218.0,1226839.0,38073249.0,83108.0
6729,Attack,19593448425.0,0.0,2649101496.0,1194206588.0,152113730.0,6282258738.0,17316305.0
6730,Attack,7207861649.0,0.0,627704420.0,538564165.0,14113048.0,2523203170.0,985240.0
6731,Attack,22697744621.0,0.0,2665084231.0,588172368.0,143620456.0,6206240472.0,19163012.0
6732,Attack,4639235854.0,0.0,781159768.0,783128934.0,22075632.0,2230231206.0,913917.0
6733,Attack,6819135308.0,0.0,886829754.0,840168894.0,11109572.0,1825510439.0,564343.0
6734,Attack,23364933318.0,0.0,2504283154.0,453550389.0,136829708.0,6669555142.0,20201063.0
6735,Attack,1934710419.0,0.0,119359029.0,326111372.0,14338635.0,550008435.0,788030.0
6736,Attack,19354650616.0,0.0,2422776627.0,1130499895.0,156523155.0,6470880430.0,18467693.0
6737,Attack,6039830201.0,0.0,930250822.0,985379687.0,13067506.0,1824750042.0,517934.0
6738,Attack,7991383207.0,1185.0,1865954855.0,1551353797.0,77481757.0,3860980637.0,3873602.0
6739,Attack,1074388885.0,0.0,238866920.0,243721462.0,3296124.0,625617377.0,742076.0
6740,Attack,23406627238.0,0.0,2131742555.0,506768811.0,132624652.0,6286231593.0,20593776.0
6741,Attack,4985804377.0,0.0,802912703.0,675773147.0,31298021.0,1991787799.0,1651113.0
6742,Attack,6851694796.0,0.0,1603540523.0,1252880841.0,71341311.0,3425178608.0,4664604.0
6743,Attack,1054821990.0,0.0,139462561.0,291461965.0,3561156.0,241304551.0,187409.0
6744,Attack,6013270472.0,0.0,1443671416.0,1036704041.0,80609271.0,3003138607.0,3881767.0
6745,Benign,124364946.0,0.0,179444353.0,141553704.0,966724.0,37691054.0,45975.0
6746,Attack,1930648573.0,0.0,292635624.0,412793701.0,11271228.0,652693269.0,352398.0
6747,Attack,23044715188.0,0.0,2525321373.0,577668966.0,140507670.0,6113057727.0,20506909.0
6748,Attack,19897918858.0,0.0,2797062546.0,895099738.0,146993256.0,6179735877.0,17347025.0
6749,Attack,180021230.0,0.0,104191922.0,68026812.0,1831953.0,139155553.0,874785.0
6750,Attack,4861804420.0,0.0,787211705.0,773045683.0,12785740.0,2036182581.0,755280.0
6751,Attack,20122555371.0,0.0,2501171327.0,970239185.0,144475897.0,5819405994.0,19286251.0
6752,Attack,19780828683.0,0.0,2577085014.0,959139434.0,142712773.0,5828227013.0,18460064.0
6753,Attack,9862721991.0,1258.0,1794352928.0,1531789998.0,79462723.0,3856311978.0,5694329.0
6754,Benign,79598938.0,0.0,149910673.0,145225649.0,1002179.0,91408058.0,55936.0
6755,Attack,1633429116.0,0.0,342564164.0,338735685.0,4049713.0,684953739.0,243630.0
6756,Benign,113048257.0,0.0,20141081.0,20870957.0,1133485.0,39418740.0,46587.0
6757,Attack,7770432678.0,0.0,1404145053.0,1192132744.0,77195240.0,3046291615.0,4502014.0
6758,Attack,21986192490.0,0.0,2326688878.0,594427579.0,132906191.0,5885906846.0,21414206.0
6759,Attack,22178147391.0,0.0,2495135420.0,618343559.0,133755390.0,6287317444.0,21474779.0
6760,Attack,212736602.0,0.0,192472104.0,115631002.0,1742105.0,305115182.0,467156.0
6761,Attack,8813939089.0,1104.0,1995223395.0,1619835774.0,93967826.0,3805993889.0,4643859.0
6762,Benign,91055441.0,0.0,64890729.0,67987222.0,1123195.0,34929601.0,109624.0
6763,Attack,22345850566.0,0.0,2329574272.0,513834594.0,127675284.0,6056821541.0,20416816.0
6764,Attack,1937768931.0,0.0,91921744.0,95943040.0,5306301.0,689222683.0,470980.0
6765,Attack,3231500748.0,0.0,994022626.0,828162051.0,56910227.0,1756034970.0,4054485.0
6766,Attack,19591300069.0,0.0,2609409154.0,973739884.0,148644668.0,5970974369.0,17314210.0
6767,Attack,19549569731.0,0.0,2501985570.0,969988878.0,150293558.0,5926361338.0,18007908.0
6768,Benign,134765316.0,0.0,22504940.0,15836099.0,1474771.0,38924058.0,48262.0
6769,Attack,21945639903.0,0.0,2488215541.0,542542726.0,142871053.0,6252230310.0,18715626.0
6770,Attack,7157639272.0,1151.0,1430568193.0,1118720406.0,69006092.0,2836100120.0,3298659.0
6771,Attack,22846163850.0,0.0,2353703164.0,562837281.0,141407768.0,6114456734.0,20553865.0
6772,Attack,1663122016.0,0.0,117632155.0,78520553.0,8432043.0,975765116.0,494752.0
6773,Attack,4837420563.0,0.0,411750859.0,449546449.0,1955251.0,1365450256.0,140369.0
6774,Attack,9140164184.0,0.0,1833374909.0,1494539713.0,80653387.0,4615625746.0,4558797.0
6775,Attack,19605981029.0,0.0,2573663627.0,935577084.0,144973095.0,5858587953.0,17739080.0
6776,Attack,7337915772.0,0.0,1189573669.0,955341269.0,69359954.0,2959269326.0,4190001.0
6777,Attack,19097718691.0,0.0,2573438248.0,1114387198.0,152424411.0,6067744720.0,16778326.0
6778,Attack,23829060311.0,0.0,1860436036.0,462780904.0,132681597.0,6034161712.0,22028004.0
6779,Attack,23451393436.0,0.0,2659485410.0,692191697.0,136902519.0,6246351508.0,20991611.0
6780,Attack,22624296319.0,0.0,2529512172.0,649658208.0,135635777.0,6538975754.0,21690265.0
6781,Attack,3919004067.0,0.0,918283021.0,769707721.0,52921555.0,1820602864.0,2982943.0
6782,Attack,3372314432.0,0.0,262407558.0,260794471.0,4877153.0,1449057818.0,258672.0
6783,Attack,1227759763.0,0.0,76132418.0,149855405.0,9228995.0,463734174.0,511740.0
6784,Benign,130004284.0,0.0,53575333.0,26021852.0,1365285.0,58274888.0,169591.0
6785,Attack,20827099731.0,0.0,2751624404.0,1160335428.0,143702674.0,6108030957.0,18461453.0
6786,Attack,3853150079.0,0.0,754574845.0,556921026.0,41931904.0,2063313945.0,2495828.0
6787,Attack,23605899019.0,0.0,2059110432.0,444139098.0,129835893.0,6127816652.0,22957972.0
6788,Attack,890676275.0,0.0,224054657.0,338645515.0,5862398.0,548211580.0,388932.0
6789,Attack,3002277641.0,0.0,314369803.0,475726495.0,12535309.0,785142317.0,414470.0
6790,Attack,211437755.0,0.0,169639902.0,118421720.0,1388181.0,142363720.0,50877.0
6791,Attack,20277623240.0,0.0,2247475341.0,917700825.0,145795219.0,6185150234.0,18245042.0
6792,Attack,22652818473.0,0.0,2542512921.0,754607299.0,133208708.0,6182706432.0,20158437.0
6793,Attack,3973936661.0,0.0,979671480.0,1286231846.0,46314782.0,1660371777.0,2824018.0
6794,Attack,3937654095.0,0.0,718270085.0,643302345.0,12018870.0,1238689478.0,699832.0
6795,Attack,3089753109.0,0.0,650593942.0,690012659.0,26095790.0,1459736857.0,1696567.0
6796,Attack,6392628909.0,0.0,1074207698.0,911840405.0,61217705.0,2081356730.0,3585279.0
6797,Attack,6692496459.0,0.0,1117551767.0,910454265.0,42630628.0,2615750075.0,3423609.0
6798,Attack,22548699367.0,0.0,2598031471.0,596606874.0,135890869.0,6173854614.0,20682810.0
6799,Attack,22691375322.0,0.0,2948820981.0,650325711.0,132776243.0,6588662054.0,21877264.0
6800,Attack,20342426713.0,0.0,2548508618.0,868355996.0,144698752.0,6096721702.0,19142790.0
6801,Attack,5631700587.0,0.0,1392537269.0,1114116351.0,73047398.0,2731960200.0,3874728.0
6802,Benign,91105442.0,0.0,79672148.0,69615997.0,1001550.0,45333591.0,144306.0
6803,Attack,4139441437.0,0.0,910195909.0,791916213.0,50044670.0,1844590287.0,2186625.0
6804,Attack,7374769776.0,1170.0,1546253945.0,1245435731.0,45054596.0,2980248832.0,3008491.0
6805,Attack,20110263553.0,0.0,2449999399.0,1049543332.0,142569598.0,5821287977.0,18830228.0
6806,Attack,7811803809.0,0.0,1858324945.0,2003274111.0,47959074.0,4001377855.0,2858289.0
6807,Attack,2657166383.0,0.0,262054176.0,380715749.0,14997838.0,447059555.0,586921.0
6808,Attack,3987015658.0,0.0,1113019712.0,1148612910.0,57632613.0,1823389385.0,2935638.0
6809,Attack,4971757672.0,0.0,1319124904.0,1080299986.0,93949487.0,2909191605.0,3885550.0
6810,Attack,11587376215.0,1123.0,1804402121.0,1537829424.0,103169614.0,4422546893.0,5362353.0
6811,Attack,3990106444.0,0.0,665341151.0,473518996.0,71985740.0,1551214853.0,2105151.0
6812,Attack,23022324820.0,0.0,2449957429.0,558013265.0,132406662.0,5961827456.0,22890298.0
6813,Attack,7220054678.0,0.0,1824823929.0,1547992588.0,51346610.0,3687342954.0,2622373.0
6814,Attack,19173974724.0,0.0,2439518499.0,983123699.0,137934024.0,6049465059.0,16115163.0
6815,Attack,5953979250.0,0.0,1363142198.0,1127637268.0,61434915.0,2891229155.0,3900871.0
6816,Attack,1268943046.0,0.0,160836296.0,291642997.0,5743150.0,370480628.0,243518.0
6817,Attack,4861286407.0,0.0,600033197.0,581111513.0,13717631.0,1281578657.0,381629.0
6818,Attack,1231537072.0,0.0,173757913.0,114558861.0,5288407.0,642396887.0,267575.0
6819,Attack,8471835319.0,0.0,1541541715.0,1500183945.0,59624833.0,3358144887.0,3067132.0
6820,Attack,1586154683.0,0.0,91664143.0,81524488.0,4485220.0,414430102.0,388318.0
6821,Attack,19651027393.0,0.0,2660472146.0,1101832012.0,148825699.0,6023070536.0,18397145.0
6822,Attack,4752993819.0,0.0,1242773888.0,978043413.0,60148512.0,2342447561.0,3705766.0
6823,Attack,19569165711.0,0.0,2291190582.0,842341883.0,139022494.0,6078812162.0,18917934.0
6824,Attack,3872490593.0,0.0,753125081.0,629208722.0,43601069.0,1561098936.0,3287380.0
6825,Attack,22709713835.0,0.0,2514654414.0,655518042.0,134390327.0,6170058261.0,21320143.0
6826,Attack,20091829706.0,0.0,2566733991.0,1165325518.0,158651327.0,6333779100.0,18989017.0
6827,Attack,20984537800.0,0.0,2607326984.0,973039893.0,150942689.0,6236218532.0,18466064.0
6828,Attack,6525261167.0,0.0,1390013870.0,1419873002.0,95440264.0,2223373442.0,4460402.0
6829,Attack,8213625929.0,0.0,1604497909.0,1917916925.0,55112327.0,3781933552.0,2412423.0
6830,Attack,19133451950.0,0.0,2235468265.0,1010008211.0,151975598.0,6010416366.0,16612577.0
6831,Attack,19804506303.0,0.0,2370343177.0,911351049.0,136156029.0,5926365071.0,17805165.0
6832,Attack,5309861004.0,0.0,1715914557.0,1606491026.0,79693250.0,2624080527.0,3528234.0
6833,Attack,22476505610.0,0.0,2649629313.0,547809257.0,132268665.0,6172639011.0,19125758.0
6834,Attack,21645437006.0,0.0,2705597904.0,616291498.0,147497224.0,6059780544.0,19484249.0
6835,Attack,9633885962.0,0.0,1234254965.0,1158859387.0,50218470.0,3364926174.0,3854273.0
6836,Attack,22356133945.0,0.0,2335578576.0,464764605.0,144751923.0,6343451721.0,19730953.0
6837,Attack,22678728787.0,0.0,2232306930.0,622826238.0,132624769.0,5914639168.0,21612962.0
6838,Attack,23128706613.0,0.0,2049417662.0,569471694.0,135535030.0,6295675331.0,20950449.0
6839,Attack,22578400956.0,0.0,2239742913.0,561864595.0,142061370.0,6207015198.0,20029376.0
6840,Attack,23337343973.0,0.0,2266864414.0,575969765.0,145097307.0,6156337028.0,20514696.0
6841,Attack,20053114067.0,0.0,2617567754.0,985759565.0,145031141.0,6136044954.0,18335838.0
6842,Attack,20213713367.0,0.0,2345218461.0,966945681.0,142753714.0,6206757746.0,17689953.0
6843,Attack,1724828299.0,0.0,154477269.0,288759693.0,8113993.0,716093963.0,434770.0
6844,Attack,23017611633.0,0.0,2533541386.0,530685023.0,135929690.0,6297948409.0,20789153.0
6845,Attack,6874764118.0,0.0,1687868357.0,1421014637.0,81020306.0,2847314794.0,5668556.0
6846,Attack,5315286091.0,0.0,1374518586.0,1301459151.0,69386202.0,2554601594.0,4829569.0
6847,Attack,2648031172.0,0.0,227151622.0,169842843.0,11216032.0,733411976.0,560160.0
6848,Attack,22362913622.0,0.0,2392079081.0,554066198.0,136284446.0,6129765625.0,20851785.0
6849,Attack,10121475938.0,1199.0,1903636231.0,1841270014.0,86019351.0,4436494435.0,4613102.0
6850,Attack,19819116949.0,0.0,2382811665.0,1219704097.0,167490003.0,6053565776.0,18271089.0
6851,Attack,7730596041.0,0.0,1375136554.0,1417488503.0,56306194.0,3324873209.0,5295970.0
6852,Attack,7271199324.0,0.0,1577238906.0,1190065203.0,73782958.0,2893488377.0,4528799.0
6853,Attack,5598915296.0,0.0,1045438711.0,915398759.0,55377146.0,2554159725.0,4749346.0
6854,Attack,5170045809.0,0.0,1218802592.0,1002328695.0,56273003.0,2501074414.0,4592480.0
6855,Attack,22914429493.0,0.0,2163149982.0,533393970.0,132885371.0,6096461661.0,20776503.0
6856,Attack,19315020459.0,0.0,2462110063.0,849631475.0,142652448.0,6133624077.0,17018938.0
6857,Attack,2887069510.0,0.0,583267178.0,607414774.0,10787992.0,808605187.0,295835.0
6858,Attack,20462214322.0,0.0,2814061729.0,925510811.0,141648952.0,6106807475.0,17148110.0
6859,Attack,19163019776.0,0.0,2302959327.0,923078324.0,146342333.0,5909724241.0,16318278.0
6860,Attack,23388639852.0,0.0,1866383431.0,528359113.0,128133814.0,6025771163.0,19904126.0
6861,Attack,23353279713.0,0.0,1855012034.0,542555066.0,132235854.0,6129602906.0,21151717.0
6862,Attack,5553631157.0,0.0,945066499.0,844816167.0,42624941.0,2163300182.0,3606277.0
6863,Attack,76436399.0,0.0,29546430.0,24833640.0,987666.0,34574262.0,45205.0
6864,Attack,20254632522.0,0.0,2233238693.0,959574538.0,144087593.0,5994227247.0,18766251.0
6865,Attack,1663067571.0,0.0,320102564.0,539224455.0,13445422.0,703238286.0,918434.0
6866,Attack,11616177484.0,1305.0,2503721376.0,2310304429.0,79449002.0,5248677626.0,4633759.0
6867,Attack,4581787342.0,0.0,1035918666.0,704240983.0,49192371.0,1758439340.0,2686609.0
6868,Attack,4486521668.0,0.0,508437445.0,443976716.0,29004058.0,1292808933.0,775023.0
6869,Attack,10094193016.0,1375.0,2249129685.0,1913251342.0,79465560.0,5029705190.0,3522524.0
6870,Attack,22473734117.0,0.0,2222944756.0,633441137.0,135149685.0,6167384699.0,19790499.0
6871,Attack,94949071.0,0.0,26889676.0,27863356.0,1216410.0,46198676.0,71825.0
6872,Attack,1297565475.0,0.0,142649418.0,155464933.0,9741001.0,87004357.0,675632.0
6873,Attack,9727329281.0,1264.0,2652213517.0,2464135598.0,84916888.0,4088350103.0,3961105.0
6874,Attack,22507809943.0,0.0,2553335967.0,647715944.0,140827432.0,6326640214.0,19983184.0
6875,Attack,10401008370.0,1501.0,1909286945.0,1876470107.0,83020562.0,4061973095.0,5760025.0
6876,Attack,4273461208.0,0.0,1020093048.0,718041457.0,31828969.0,1903829922.0,2146600.0
6877,Attack,9536159273.0,0.0,1570261348.0,1645108257.0,69648590.0,3411914198.0,5488738.0
6878,Attack,1128573895.0,0.0,305163884.0,315234560.0,10324856.0,402887715.0,383417.0
6879,Attack,19620536086.0,0.0,2664384123.0,1010523643.0,152687611.0,6050763180.0,17693180.0
6880,Attack,21202403577.0,0.0,2503343536.0,982178950.0,139964005.0,6260053340.0,18939642.0
6881,Attack,11798295285.0,1377.0,2222216938.0,1990800720.0,93870711.0,4949511278.0,5758624.0
6882,Attack,22602839727.0,0.0,2270180797.0,551308869.0,134901501.0,6120080812.0,20738561.0
6883,Attack,1875918190.0,0.0,522901850.0,470944616.0,6509230.0,899677343.0,378794.0
6884,Attack,23117797205.0,0.0,1913390857.0,447862902.0,134939103.0,6023741996.0,21919305.0
6885,Attack,8303027561.0,0.0,1261143364.0,1053247459.0,27257597.0,2952781969.0,1287209.0
6886,Attack,22605700393.0,0.0,2033466322.0,538636050.0,136005528.0,6075496925.0,21240136.0
6887,Attack,1671330911.0,0.0,162319865.0,154886221.0,3991481.0,608941853.0,1240094.0
6888,Attack,18920789265.0,0.0,2467079671.0,964403888.0,154328247.0,6157636292.0,16766923.0
6889,Attack,4921180953.0,0.0,1086306248.0,1128990985.0,44929060.0,1981761425.0,2741084.0
6890,Attack,6853968225.0,0.0,1245387617.0,948782493.0,63521613.0,2484746022.0,3674577.0
6891,Attack,22209318964.0,0.0,2915454814.0,523829390.0,144557043.0,6330042632.0,20084569.0
6892,Attack,5786071592.0,0.0,1153857913.0,1189102929.0,64505778.0,2327367302.0,3486733.0
6893,Attack,5675656382.0,0.0,1530511492.0,1123052342.0,74843177.0,2251490058.0,4413051.0
6894,Attack,3054896476.0,0.0,370446025.0,302367451.0,8365734.0,751895166.0,811061.0
6895,Attack,1722484913.0,0.0,484493369.0,561574812.0,6849198.0,846121768.0,345030.0
6896,Attack,22291161777.0,0.0,2210543665.0,631250399.0,142405973.0,6085890270.0,21705639.0
6897,Attack,21936190082.0,0.0,2232076365.0,594094564.0,135167205.0,6094645760.0,21618454.0
6898,Attack,1310054386.0,0.0,105624100.0,163638068.0,9637963.0,329487778.0,1082017.0
6899,Attack,18961887257.0,0.0,2476324885.0,1133487578.0,154967569.0,6161245790.0,17491506.0
6900,Benign,4999471611.0,0.0,1669360643.0,1215480801.0,67217859.0,2756374610.0,4170268.0
6901,Attack,7415757346.0,0.0,1194496566.0,919544653.0,91417059.0,2791185333.0,4673123.0
6902,Attack,20432418287.0,0.0,2253919430.0,862640602.0,142718624.0,6036432988.0,17647179.0
6903,Attack,23348668598.0,0.0,1932492863.0,561286624.0,126027703.0,5622365891.0,21050849.0
6904,Attack,7447272591.0,1070.0,1778397387.0,1280379472.0,76390945.0,3889287106.0,4262330.0
6905,Attack,20389661543.0,0.0,2659861306.0,978051018.0,146609814.0,6137286124.0,17820153.0
6906,Attack,21589502048.0,0.0,2400625910.0,572486237.0,132526797.0,6278316951.0,20762904.0
6907,Attack,7734488260.0,0.0,1342737740.0,1111514131.0,38400682.0,3307304793.0,1884562.0
6908,Attack,5986715423.0,0.0,1244041740.0,977411771.0,83033221.0,2598508908.0,3868669.0
6909,Attack,5655719345.0,0.0,1519393780.0,1195416174.0,75219152.0,2780234862.0,4251864.0
6910,Attack,6448528936.0,0.0,1300711905.0,1077361947.0,80647488.0,2737195205.0,4268897.0
6911,Attack,1302664717.0,0.0,224472177.0,281323853.0,5759247.0,476624258.0,538251.0
6912,Attack,22010922991.0,0.0,2661605444.0,654607847.0,132286556.0,6365516889.0,19882471.0
6913,Attack,21122009084.0,0.0,2356168363.0,986146129.0,151664592.0,6021227863.0,18366029.0
6914,Attack,4325399752.0,0.0,862180807.0,650920755.0,36468363.0,2109949752.0,2550322.0
6915,Attack,20053229670.0,0.0,2369053922.0,906488844.0,144650583.0,6270768992.0,18801840.0
6916,Attack,23229134638.0,0.0,2094719257.0,575705129.0,145351546.0,6196184790.0,20908960.0
6917,Attack,23031703005.0,0.0,2219764674.0,552129116.0,134484752.0,6148746648.0,21571979.0
6918,Attack,1039021843.0,0.0,214624774.0,319326568.0,3488765.0,492443803.0,249096.0
6919,Attack,8821201398.0,1492.0,2024684513.0,1704501603.0,81113853.0,3958317892.0,3987462.0
6920,Attack,2341882253.0,0.0,325461865.0,486242408.0,10720391.0,1106554449.0,1004470.0
6921,Attack,5402962214.0,0.0,1091016930.0,1683372556.0,60951941.0,2346385053.0,3615600.0
6922,Attack,19687696526.0,0.0,2585907349.0,1117305794.0,143553940.0,6160711919.0,17533420.0
6923,Attack,2595014661.0,0.0,409189305.0,375641432.0,11625280.0,980370808.0,938426.0
6924,Attack,19504686862.0,0.0,2524922887.0,1016510691.0,145811641.0,6354671096.0,18076557.0
6925,Attack,19336222084.0,0.0,2442678878.0,1016540013.0,149607423.0,6171062059.0,17430199.0
6926,Attack,20069852668.0,0.0,2496603058.0,1042480517.0,161207075.0,6238962872.0,19486083.0
6927,Attack,2510695691.0,0.0,482962867.0,470381966.0,16266364.0,1102352567.0,785997.0
6928,Attack,22699319186.0,0.0,2391152447.0,653892519.0,135613872.0,6249685210.0,21942701.0
6929,Attack,1066898217.0,0.0,69541509.0,52227021.0,2030155.0,553146282.0,346628.0
6930,Attack,10573572978.0,0.0,1899651912.0,1936622077.0,52170739.0,4892641438.0,3711318.0
6931,Attack,18767139815.0,0.0,2406360226.0,1128966298.0,160961379.0,6061622226.0,18649607.0
6932,Attack,22920598970.0,0.0,2537735282.0,791727301.0,132625131.0,6143031791.0,21204606.0
6933,Attack,2202953009.0,0.0,580588782.0,550318252.0,4841827.0,967243833.0,305277.0
6934,Attack,18863115333.0,0.0,2636789449.0,1128704008.0,150241311.0,5973949162.0,18450113.0
6935,Attack,167450477.0,0.0,58406550.0,73987011.0,1955158.0,118978571.0,41051.0
6936,Attack,3575767704.0,0.0,786521358.0,807814162.0,45794025.0,2032225837.0,2025962.0
6937,Attack,22830757048.0,0.0,2463104598.0,596795466.0,139106379.0,6552269479.0,21490672.0
6938,Attack,23105401810.0,0.0,2347060152.0,604201324.0,134394942.0,5977779413.0,20677874.0
6939,Attack,5931763376.0,0.0,1618508890.0,1157476695.0,73868775.0,2627910407.0,3841248.0
6940,Attack,6426548880.0,0.0,1298112084.0,1225530852.0,78759397.0,2238524207.0,3931646.0
6941,Attack,8739087692.0,0.0,1772902124.0,1605190380.0,45867277.0,3919306515.0,1687048.0
6942,Attack,1994543722.0,0.0,246391278.0,320348264.0,12274050.0,886570750.0,602932.0
6943,Attack,8940168614.0,0.0,1908695098.0,1689645514.0,70173443.0,3646227083.0,4133689.0
6944,Attack,1344388692.0,0.0,104649729.0,84790930.0,5330447.0,202575179.0,372297.0
6945,Attack,20575864566.0,0.0,2647273823.0,1071918637.0,163155990.0,6164407152.0,17693447.0
6946,Attack,22602730192.0,0.0,2201739645.0,589310779.0,138770386.0,5834098179.0,20491909.0
6947,Attack,22203819099.0,0.0,2136009162.0,609444281.0,134590113.0,5966085975.0,21319193.0
6948,Attack,7332018635.0,1186.0,2194073853.0,1528570731.0,90283898.0,3832238476.0,5276793.0
6949,Attack,19575613667.0,0.0,2480925824.0,899535858.0,142783972.0,6070185878.0,17323305.0
6950,Attack,18663191383.0,0.0,2341409579.0,1040534463.0,140606605.0,5964944403.0,17229916.0
6951,Attack,21324032084.0,0.0,2490423903.0,586938172.0,138748195.0,6127192435.0,20791208.0
6952,Attack,20621503222.0,0.0,3015510221.0,1031686099.0,147651518.0,5930713295.0,18505274.0
6953,Attack,19475328460.0,0.0,2590045585.0,1043656768.0,153501668.0,6226206115.0,18891088.0
6954,Attack,2595977824.0,0.0,330686181.0,221303152.0,4701085.0,513784255.0,342120.0
6955,Attack,8136059331.0,0.0,1849311444.0,1498699413.0,69982503.0,3420992680.0,2968808.0
6956,Attack,10119517280.0,1357.0,2238648442.0,2302781447.0,84444376.0,4429441827.0,4109171.0
